unit,pop_a,pop_b,pop_c,pop_total
69,0.12400877963027718,1.5599855272514112,0.21899218883444074,0.44327560890250234
70,1.0981771347405376,-1.9459648925017654,-0.41608878431992713,-0.6861519708520026
71,-0.764412261182061,-0.8230097990179464,-2.0180395474708126,-1.1172123863545202
72,0.005686181099004706,1.1602525248748021,-0.6257226341233139,0.2624602495092408
73,0.9863572684564763,1.9873775550866508,-1.3412723515125853,0.6463682208067707
74,1.2584230189779588,0.8024857560294748,-0.7875183976646931,0.32964671643704824
75,-0.8899818522835781,-0.8225707847144978,0.036933058714143346,-0.5535615718570241
76,3.5636219140055583,-0.9324945050518212,0.9057172749133536,1.5029525563461394
77,-0.7858869549466854,-0.19936138146483406,0.4219689134550473,-0.21309175190454302
78,0.6642323176476386,1.3418831721394933,-0.26898357350625574,0.6705201169266459
79,0.5411522921546914,1.0433843293633123,-1.464571259590739,0.27027911400554216
80,0.173098886871013,0.9236950980895952,-0.2804804958562685,0.2962362441678255
81,-1.1813167843228563,3.2626153381626546,0.5439962661735109,1.417317841241015
82,-0.7206967427478077,0.7163708633798387,1.7304457793605326,0.4645662174763345
83,0.4084836388645525,0.3271472331531643,0.47866340831718246,0.4145297492671133
84,0.48302556531760255,0.5739025672719187,0.4764818275361169,0.5253076473354001
85,-1.0121073164950418,1.2188716051047084,-1.5303152771296942,-0.6541293579009526
86,1.2450249027939355,0.4521068441755177,1.6920833758126765,1.1713412194196149
87,2.651745805287691,0.8435527819069931,-2.2576370642408126,0.49004690220372843
88,0.5250718558845003,0.38116453056180166,-2.6767512034251997,-0.8558778703703572
89,2.013545413515517,0.5924554985866033,-2.1054304880836403,0.24875694202459406
90,1.006701346274893,0.3034739761256313,0.11244967485631757,0.42745569135805206
91,-0.24526571632684097,0.0769843435886376,-0.36367430814904744,-0.21812018120373686
92,0.9415796302110524,-0.934463915122077,0.08098200051955551,-0.10015663436509739
93,0.5080759410322095,1.4628504817944297,0.39551272532879067,0.9964862270579032
94,0.5923439239706447,1.5679762752411113,-0.3327932013185353,0.611170362265455
95,0.6657180790365143,0.5907428935138896,-0.6388438025013996,0.1935964220389574
96,0.7995911787240422,1.3606720137879964,0.13888416757223573,1.0484100295690406
97,-0.9207178017366502,1.5592613168540859,-1.645768860000758,-0.7125363332559679
98,1.3825197922944232,-0.15715223839140924,0.5859285812851136,0.7721707999076333
99,-2.312133723922555,0.2618124776361922,-1.6242895775260575,-1.239518602299949
100,-1.2584831914109618,0.5921615338165156,-0.04090190247673535,-0.21003214896761346
101,-1.2505343035979257,0.694793371846519,-1.0852729950625533,-0.8922404032288996
102,-0.19942383404593084,0.37828312207558645,0.022572758582767832,0.03096884110698077
103,1.7377624768924171,1.4483820116357498,1.295637953055348,1.5005709570114463
104,-0.5690818979663244,2.768447897570461,0.5319164227046219,0.5335102038163935
105,1.3457342722285932,1.5432003179571958,-1.3850754585326317,0.295422151680762
106,1.4682841431987685,0.4745654306782042,-1.8050565027758245,0.6693976586413019
107,-1.786968561055451,-1.8374460333354565,-1.068270401585584,-1.4702756947267013
108,-2.7485105445596187,0.7855969032966712,0.10379559548267933,-1.2175095565132092
109,-0.12003279546898216,1.106532617093775,-0.7422424771500855,-0.033139641410080134
110,1.649789461195794,1.407416349700497,0.313159423005547,1.1932063102473618
111,-0.5939409269437657,0.8796723212408077,-0.41005078222161406,0.082512903901227
112,0.2328624709005156,1.8473096328440555,0.48690830908752114,0.9738506878447422
113,0.23311279233642976,1.0523241005946988,-1.6171748852419576,0.19500760644432547
114,-0.7142432986583447,2.398590778695052,0.7089033675520701,1.0954673700407653
115,1.6507078092779788,1.1450843873304484,-2.6081404931495116,-0.898510632373717
116,0.40246963315812406,-0.7415776396182292,0.7248763671380434,0.03562898066089907
117,0.4165173989740848,0.7070501545840725,0.08787588451466666,0.2872621820928444
118,-1.883761041013919,2.6680499910222655,0.07627083034553692,0.14418579806179002
119,-1.0671416837808065,1.0473758879179424,-0.11615902504826883,0.18372653744220163
120,1.8752785848909868,0.6244300635788007,-2.217855782696518,0.5295164920095458
121,0.9549546987733712,2.570032249237406,0.16301251077946158,1.4727600085954033
122,2.3620445728788315,1.5152470677364458,-1.8186118937124867,0.10280104746645395
123,-2.217418882313987,0.5058504612997168,0.28548129584604554,-0.5549034755293943
124,0.31447475654824225,1.4059368683378417,-1.1153997294408826,0.10581189338721579
125,-1.4429118220858441,0.9972248062798833,0.6896010041279739,0.1800686902243343
126,0.22440383871533115,2.140126777322699,1.7934463055401855,1.3047220845663063
127,-0.6057735995798981,0.29603198967277755,0.09885042571925942,0.0294794685940779
128,0.6666171987262097,0.6567655015342868,-0.3414924354781891,0.46561373313961824
129,-0.5676842210282433,1.198290773116149,1.7284072385682234,1.241206311497053
130,-0.19269064992454216,-0.17552715710577282,1.1897858205593508,0.38833481792136043
131,-0.9884741643883674,1.887688696803428,-0.11969921465711852,-0.08685094371932825
132,-0.7294272325563882,2.0250652766664317,0.057713332658025,0.21358634396633983
133,1.0832164722626063,-0.24175090365106655,-0.8133051148043574,-0.2585065756777353
134,-0.3011657800128374,0.2841260444066992,-1.6965346049439072,-0.8415724372291778
135,0.912427818016526,2.531121801086849,1.3813824099409189,1.4477937156825775
136,0.2681571333508369,1.8409053284059516,0.4690204887303293,0.8456934785548579
137,1.8699621062261935,2.2439520704490823,-0.962554525953315,1.0850827454037189
138,-0.670801148233769,1.788769548984876,-0.3061978024721166,0.0544854417046343
139,0.39399962186386406,1.347267108659302,-1.0051592899542996,0.38224570854125645
140,0.6774262212921881,0.6629320351607575,-0.2233053063781966,0.35041256564880546
141,1.4166138824747632,2.8397846863328495,-0.9680454596718784,1.1293738704352245
142,1.2463244645930367,0.22912386803996987,-0.5059044053747934,0.21662476257322966
143,0.8591857969226702,1.5079187659508282,1.9992390281658063,1.4837128477367392
144,1.917799858361367,0.9835530463040486,-0.10982184154430895,0.8768421537695992
145,-0.5672168394204604,-0.08840090418322477,-0.1774092932125565,-0.2876288758898718
146,1.2561626175374856,1.1365718091037467,-0.2728687364119735,0.771957671321906
147,0.6074541649504317,0.6488323270170204,-0.770051518458266,0.3025745478506215
148,0.6186310809232898,1.1356036031060786,0.11494793334401127,0.5199163355631936
149,-0.05003481930814452,-0.2436919506784314,-1.680993017945266,-0.5639141759561335
150,0.7795087545808641,1.1820554936155325,0.8662688485106191,0.8995615853194927
151,0.2449814305675611,2.452595228433907,0.5611186754589391,1.3687844484728937
152,0.8586610943139423,0.2730571945450325,-0.592564847797013,0.10898195928171525
153,-1.1094392354737,0.21387216917445429,1.044632958918037,0.013891658224486852
154,0.760600596002021,2.356521527831587,-0.43213895236875277,0.9052687716884079
155,0.9826605957206738,1.8505480462384214,-0.02801094942355016,0.7199812338063811
156,1.1627794088870271,0.026105695406000717,-1.312807691427892,0.3396105859506557
157,-0.9615489200539924,1.6125436979947758,1.6235209797635881,0.33831671266986396
158,-0.23495409985576304,1.667932889537997,1.5024278302078824,0.8962389894666469
159,0.6585936485918664,1.4280088816901424,-0.21559945328860267,0.7229391445533436
160,-0.8375297418767176,-0.03320575332473208,0.6821886663630539,0.1901385163292064
161,-0.6522080108911508,0.5682016759209091,0.7645831390855594,0.055809683935898566
162,0.18637296742553022,-0.9944418804565323,-0.5707120702260442,-0.14340378188522757
163,-0.045889317511838223,0.3472324028321735,-1.1809711573388457,-0.4865870289678679
164,-0.30347028566584294,1.7011355805670512,-0.6348961428042207,0.2413358104865385
165,-0.07491466564709365,0.352973015319351,-0.18910782402080312,0.11941336556837628
166,0.38018815591294686,0.27825699881832067,-0.16890350838922952,0.20410496631650235
167,-0.5701624836033963,0.005029906348469559,-0.6146117174585793,-0.44406905348867853
168,-0.8922428568202356,0.14784201696176025,0.4573324254463842,-0.2167606062852299
169,-0.406750560349814,1.9185444324672098,-0.1924757534358205,0.5448787957643471
170,1.103676302866088,0.1443555674991568,-0.9883968080028405,-0.11961389940413238
171,2.930638577193439,1.3284305160980572,-1.8910360203054855,0.7189915087212707
172,1.9804507624135748,0.7663693012515902,-2.0737915515837617,0.13452337911499504
173,-0.8513941656880737,0.20850171630801273,0.6533692209558872,-0.060131372151614494
174,0.31038710359398447,1.4488355973461409,-1.132250953506109,-0.22378569308831342
175,0.4165248147530955,0.8702427672939284,0.16816955839651102,0.5213499606723603
176,-1.753655844390559,0.9875775408232432,0.06460791674971988,0.004210064311700439
177,-0.02945815467370752,0.82461276037275,-0.9039393850205478,0.004136574886370121
178,-0.3629247445119214,-0.5977420704631824,-1.2356936332744584,-0.7323189203888751
179,0.7791103724260298,0.5073060662939102,-1.4804590430558418,-0.09599634228005884
180,-1.1152837001018,0.6572893543981881,1.79983034703364,0.5655470681391267
181,-2.446984041759768,0.8201881997178426,-1.8704183600356288,-0.9402662057346717
182,1.4825415208147874,2.2263162922509654,-0.5325777963210351,0.7845872150969269
183,-0.3581137161031252,1.2368682277514111,0.0657590972411583,0.36455984531068314
184,-0.9392999406431684,0.8086771303241972,1.0318518124131588,0.40118562040079736
185,-1.1439919412474884,2.101147779006266,-0.48408364169283924,0.46134306403158826
186,-1.893037864981008,1.7587631375046162,0.34530927827261415,0.15748148889474722
187,0.67255381515125,-0.38776348480644574,0.5563871512291791,0.1848081675656284
188,-1.4578340437815018,0.5204746095051307,-2.1831320268168453,-0.9342537933737707
189,-0.0139678829960736,1.5912145451049446,-1.9705799325463083,-0.08550090471774881
190,0.08519618246085639,-0.3415517014777103,-0.8926488401256529,-0.4000921103052692
191,-0.27152574404505414,0.7076502459047442,1.9871037635668949,1.1192304549318026
192,1.519063056925602,0.5784829224501222,-0.4796826253228309,0.5330937573505743
193,-1.5579568817709208,1.8140235773980498,-1.0207165277157941,-0.23005817355053165
194,-0.4862406158308095,1.7963535863192557,-1.1715875205797737,0.26808046843909716
195,0.6358966248206919,0.2683813064085978,-0.9150094977256408,0.10825104904601304
196,2.1369691364294496,-1.5279509771971815,-1.3473966518079143,-0.6812925887062523
197,1.4201406966896448,0.4788399721011207,-0.15349598656776492,0.7549537905261181
198,0.16143938587222478,-0.021624504932298727,1.6348199290180037,0.7878889841087858
199,-0.9026462670540871,3.4341236070188663,0.4183701725492973,0.6448809239217049
200,2.7087886886087493,2.115466633943159,-0.9439899557396392,1.4138321141693728
201,1.6694878809542888,0.8046170821041523,1.5242049103347473,1.3407812386036686
202,-0.18004453228186973,0.28825571847630405,0.5114153568010028,0.2564359796479826
203,0.4087442454221374,1.3688462187596853,-1.2789405674004621,0.43831447416177527
204,0.2831250774454573,0.1577723895824148,1.0216513628172939,0.4611274689020613
205,-0.8851647544695047,0.9695653116441936,0.8499385538303416,0.26987515546840574
206,0.0395537367436368,1.3945223104165647,0.01728742752778452,0.5440171697102052
207,1.401664834571892,0.3991088091238125,0.04461816384370221,0.5963561792756141
208,1.909700352676575,1.2700282003664145,1.7362373053159643,1.685870877636983
209,1.7468234767505624,1.1504022700149654,0.7806166124977125,1.3228803714959847
210,-0.549619934312541,1.6613414337232189,0.24885448717900602,0.2871618700441452
211,2.2153821041875323,2.106438324691636,-1.4350387992875628,1.380822279502031
212,0.9015832204102685,1.7542276823954597,0.4077301907627393,0.8927106561935905
213,0.8890122520570374,1.6223424375087068,-1.3907325587679256,0.1815599287801885
214,-0.15587443741341267,0.7341224679116299,0.5009144645612345,0.41514604225064367
215,-0.24136412544202096,-1.1222993583360474,-0.7210842356619528,-0.6262021133068032
216,0.026138270622259124,1.5762137074799252,0.43297010050754636,0.5245307227982269
217,1.46859146848141,0.6091804425917657,-0.5359117314602572,0.5863543080745288
218,0.9538841947901988,0.20645993316688782,0.5202301412225442,0.45933259465926135
219,-0.25366180178771636,0.7837109395620045,-0.2595973159367194,-0.11367361823471016
220,0.9577266855761417,2.0893405929444633,-0.05913299591313697,0.7609105427141448
221,-0.12261887033254054,0.908727259999424,-0.829765484750411,0.062652064459108
222,-0.8045160130994431,0.42237431613790055,-1.0952013153309077,-0.23822701519021733
223,0.4708811535889929,0.3938525696094253,0.8200302333662983,0.6314655483424655
224,-1.2243273310608414,2.3410100772492344,0.9095120239016191,0.8031429688960156
225,0.834991514825272,0.761321088137729,1.022694125247132,0.8457468683765291
226,2.493483065695,1.1220264306468868,-0.37917009596144646,1.0137774326144535
227,0.6677371677625932,2.2455581106878686,-0.46102214759796456,0.42395918611769756
228,-0.4239433194871776,-0.006509566018259916,0.8366115185140509,0.045061678757823874
229,-0.21533428341305194,0.3198998561283326,0.22524484195573483,0.05067435634284391
230,-1.6685698413237804,-0.052238943631308654,1.0301179553877369,0.0712893990493045
231,1.507848566155166,1.6225551123677144,-0.3587251337306515,1.2964700330824712
232,0.419453334496752,2.6222406333356942,0.5723860181896018,1.5366529869943724
233,0.3078568707409793,1.1922863819325862,0.14805136485964654,0.3843696274225683
234,0.44048649422254216,1.5280562708508394,0.12907808309858057,0.6504034608294339
235,0.4239546943979157,2.00836615283529,1.0268094685588967,0.9817147862951865
236,0.5073336176208739,0.6869897513508615,0.2650855078939056,0.5266916745915706
237,-0.005583712592222401,3.16704202888739,0.6999459003678755,1.3527343487011325
238,0.6909528045563564,0.7160703771912122,1.0099021328601125,0.8227433528218494
239,-0.9056717668197467,1.8277789089863392,-0.03059565600133818,0.33849694793273716
240,-0.39464369497533275,0.15282438841758816,-1.0062325922896482,-0.5049547493040055
241,-1.6726359223228897,2.0258829799357403,-0.0706499808605911,-0.010748451785683887
242,-0.1974061309488765,-0.26698274942928846,-0.35105408159104556,-0.28538273837419326
243,0.9789753487145161,2.4826946738442572,1.272801995386676,1.5656235285010183
244,-3.0419882106113794,1.7889500325663508,-1.1950506048621434,-1.0360522038037172
245,0.7941491256003124,0.7584566373006165,0.20211854367479573,0.6692023272434875
246,-0.26828632205343783,0.2968505408121145,-1.5478104866419369,-0.599399284822039
247,0.959540309534024,-0.027404153283984822,1.337094548332804,0.7314530921447354
248,-0.933948301613259,1.546407989528368,-1.21587078530753,-0.7160839426179479
249,0.1261397073657925,0.0869841830923549,0.454544459414424,0.18106784073969578
250,-0.10449475875035263,-0.32851844295911437,-1.0708175939403568,-0.5795281550748042
251,-0.13591771801588243,0.9865460683645828,0.6258948565611817,0.46479473676635147
252,1.970862387951878,1.9743795136440854,-0.6996419472035246,0.35198589851716494
253,-0.26624867893866627,2.136207232147746,-1.9084121748465297,0.07606504131136907
254,-0.7258672820346608,0.8217656121929844,0.9107760137345556,0.14894434611970883
255,-0.06434184070068238,1.5864918589406867,0.07712431115123325,0.5534434306839747
256,0.9120039555708654,1.5515519182427995,0.07850986844810368,0.8411074706742815
257,-0.3940645266475064,0.15604577740129189,-1.095105194250435,-0.33011864625616744
258,3.005243620491459,2.3427335760305885,1.091881469301084,2.2413469609131074
259,0.18565408573000242,0.480578774514546,0.28618174312216005,0.27985894326842425
260,-0.04909531040367032,0.8835851749944673,0.6568031921625146,0.5524878147290753
261,-1.2540190313140676,1.509386798087657,-0.05611025884742851,0.22215353139253124
262,-1.072457870965399,0.516712725839386,-0.6467207203655396,-0.2908286133915247
263,1.1630691276876919,0.48777326546061717,-1.076066510987012,0.35381310727727433
264,-0.3104735917939074,1.3580021752203775,1.072607892920169,0.6037202425974427
265,-0.12797816692796937,0.4342368392643886,-1.0958045091810342,-0.041315146558866506
266,1.679602520213932,1.0491432495537314,0.8388172437588719,1.1011535681673859
267,-1.6289565724437811,0.9710196656632877,-0.5071045200444675,-0.5328288067653201
268,0.059395698627107224,2.4886074700795913,-1.080282045356106,0.3450083379192517
269,0.277634768554554,1.041291861977875,-2.039491050902045,-0.7452490861006047
270,1.8040787848914834,0.9089218691806958,-0.6591629835657734,1.0873885249781527
271,2.2190992460848653,0.6788248009071032,-0.0945969836405994,0.9503414577624321
272,1.5294507389196486,1.4945803965575402,0.086094043946784,0.9590955225469796
273,0.9752149251377511,0.6529126551584132,1.4651185778467373,1.0982427251477895
274,-0.2447510199202489,-0.08735217673108586,-0.4929424359121478,-0.28886019058519835
275,-1.7833252089649894,1.7101923698046453,-0.5203895030372483,-0.11385970423462571
276,1.0757761749877597,2.0324019517049123,-0.41581387532578984,0.9360176307236853
277,0.5053016998756528,0.20045195087803225,1.2155763555161399,0.5110805905392547
278,0.25974809659388826,1.1276716369434234,-1.2677501110863587,-0.24982543845641383
279,0.036160524254405774,1.07107604982849,-0.8399222974647192,0.17997140556132085
280,-0.5155867123231908,0.9954484087263972,0.5554237810677247,0.4258842296982427
281,0.5108321993432909,1.4054794348323458,-0.5171378697572722,0.3792700472511656
282,-0.4617664743183952,0.5539661317027634,0.08042664594662949,0.05619132750827196
283,-1.2742412296215793,0.40390060535537564,0.724569943384515,-0.22541292849544503
284,-0.053659542527906445,1.379475042642319,-1.1192899113543042,0.3018663374969877
285,-1.0306052139135211,1.8321109538993046,0.6595421512931425,0.3430236126230205
286,-0.11620161037600835,2.0797187476684798,-0.22469493517899558,0.6591258035580729
287,-0.09430146612602613,0.8551396506146369,-2.0639390624920795,-0.6443125386818596
288,-0.904809339531097,0.9564876191001437,0.709609050288541,0.15866619316414426
289,-1.940754369406952,2.3691867045726687,0.8796190535605843,0.2303025883642363
290,-0.6518283880036913,1.460021211897593,-0.16507531929398123,0.3561241278237935
291,-1.2241379643456998,0.024211047475541814,-1.1822293623732703,-0.7707573919654815
292,0.4166114773024481,1.7904778265754007,-0.4847861207380072,0.32431715002747524
293,-0.6430887523916713,0.40443496615627483,-0.542431542787172,-0.46190420380219593
294,1.6664927051125915,1.7384226488291175,-0.5289764143572279,1.3669139798114884
295,1.0329023778299902,-0.22832057910275094,-0.323812040684926,0.06821632835251962
296,1.5399818338990845,-0.34072398469267395,0.9080176155824594,0.36915438180044585
297,-0.07367110431284091,0.4187511781767458,-0.2538536464434762,-0.060783770969333455
298,-0.5627394073658161,1.5445931120037062,0.4918941126647818,0.4052115015238469
299,1.7435133966551646,-0.22531075372738574,-0.005144790544246866,0.6942278950065608
300,0.7059481381496973,0.0144105867349964,-1.3442002188261024,-0.3892724109658691
301,-0.5203318024428887,0.4807143880799617,-1.1115756533667336,-0.22025352225315836
302,-0.14770468900483458,1.944452977134414,1.2569624913906567,1.2897962714054434
303,1.186793111073827,-0.9279214723066098,0.4616667920663621,0.05798782574908768
304,0.26544907923042405,1.0118108822256418,-0.07981852535972922,0.5029955404161734
305,0.9723265949261772,0.6911838067357805,-0.43842983262279833,0.4859969829226234
306,2.11248001185192,0.4668056260049773,1.609445876059494,1.3887434362901432
307,-0.6882493311919526,1.645020579937138,-0.8775565891530271,0.016814827082793783
308,-0.21149911569173663,1.2428858836626633,-0.1673329427622555,0.13687982901789367
309,-0.9044187964775579,1.7053904536348101,-0.7602009417910873,-0.292868035800251
310,-0.22349209843623113,-0.48270874672972397,-0.9978753652476927,-0.47708884278245217
311,1.1766771322136444,1.6387044281227905,1.0125052277586102,1.3468242247253348
312,0.9881886428809596,0.5331096443971053,0.6060940278439491,0.6612663876354602
313,0.14814642667651984,-0.2637457900868718,1.0433228757784343,0.11492664117026405
314,0.14848577393213236,-0.21768075609158033,0.5280044969763106,0.10897333462018434
315,1.2501887806469096,2.083456528653179,1.1857615243681203,1.5315863884116323
316,-0.03608116914269746,-0.5853742594962255,0.26935233298957195,-0.16672093057345874
317,0.49236943726847804,1.0966460584598572,-0.7780913811692662,0.17451997317144824
318,0.9898918192782082,-0.6189179129578681,-0.10817660505919577,0.02733427250935445
319,1.4803252416057306,0.0238223130146189,-1.7829319242327273,-0.25336820588837466
320,-0.2358572352698467,1.9413362656208042,-0.36222234583551627,0.6867800057913597
321,-0.32649675837260733,2.212253277084831,0.6518985042191027,0.9188821626391113
322,-2.0127998421272784,1.200181414749801,0.11896635437080721,-0.40482733032901924
323,1.3111654270575737,0.8778397707316794,0.2505672608695332,0.9219312038365555
324,0.7512080240802963,-1.2384620015960257,-2.5661689710385374,-0.5280731455063595
325,0.03888737792651964,2.4515119649036814,1.090490387415462,0.9254064553470515
326,-1.1219420061002034,0.15545944998821415,-1.7121880181528604,-0.8408291886609078
327,-0.26330141989146744,2.4795829976461907,-0.7623294597693036,0.5258997968832048
328,-1.4597882501089914,0.883296520120531,-0.4701964119109546,-0.6058521087842643
329,-0.015281575577959755,-0.15765833475393953,0.17066787484728854,0.016601200373160367
330,-1.0036713962777537,0.12624061550400112,0.268691416747204,-0.2782113079497719
331,-0.1958220991440351,2.018997010821308,-1.03355524869016,0.8992144835040522
332,0.5766893746774785,1.4849124932448148,-0.26381330307596984,0.5391227967073806
333,0.37945749988195804,0.6400389091892102,-1.4300478068145592,-0.06755046949847093
334,1.1688558227139607,1.013067722766226,0.10286924652123058,0.7362039182470056
335,0.3417832505979702,3.236707505538653,1.4522015710984324,1.292941318545588
336,-1.5132324849166328,-1.1994410685116463,0.6788221522001285,-0.6336796330523983
337,1.531013261926394,0.062645213512739,-0.10573030157972645,0.4664346954130842
338,2.205867909803637,0.4256213847002659,1.634575513092992,1.6119324185621187
339,-1.211043476358631,0.49572302540363933,-0.8452977687761956,-0.5843551129424619
340,0.3208810720538744,-0.396392398067855,-1.3087063316326943,-0.44967689857918447
341,-0.5043839593910253,-0.05481936135926202,-2.2151035549087017,-0.8091251521343253
342,0.2726642025338337,-0.7423917981151393,-0.6323139157000485,-0.3954421857368584
343,0.019174215262235367,1.0767043319864649,-0.9264552810069231,0.11226574717373941
344,0.051329730983613375,2.159850506186313,0.6229404583593122,1.199569678623805
345,-0.5816581046799485,1.0357503183455663,0.41209720608460265,0.30529658653698905
346,-2.1022378023525685,-0.2714514601673852,2.1688635157499925,-0.6414802880264976
347,-0.6034508823940128,1.2988050697531486,-0.6950694694194482,0.5635680770672734
348,0.859605481439397,1.4407632661056862,-0.5433850843724952,0.5418035627485006
349,0.10837128453324821,2.990187929948716,2.1678664504663425,1.832509425507188
350,-1.047891634211688,2.5587083466995573,0.2871712976673426,0.064454570540424
351,1.0390632340228048,0.27470972048195974,0.42996069108844104,0.5830517001556942
352,2.1344938027012375,0.03130240638912374,-0.035624936394419396,0.5979381699112015
353,1.0841890635409568,-0.16371034689183617,0.20638376949897305,0.3939318948209142
354,2.362159038828577,-1.253013614753951,0.6021497717640444,1.1428386924789502
355,0.23548854963550403,-0.3685433552270434,-0.20027108557931328,-0.15371072802735194
356,1.0789382343945773,2.3535964323489855,0.5104842007489753,1.3750242829426245
357,0.3550902009749312,2.2839001017041687,-0.4974530299354013,0.6450668450404877
358,0.4952059983953461,2.174715315097602,-2.438529964601493,0.38796277340781826
359,0.8454121136421553,1.9311481422945067,0.8654892263200084,1.1583121386182065
